tconst	averageRating	numVotes
tt0031309	7.8	1073
tt0031310	5.4	15
tt0031311	7	811
tt0031313	5.6	113
tt0031314	7.1	2418
tt0031315	6.6	266
tt0031316	7.5	14
tt0031317	5.9	131
tt0031318	6.4	68
tt0031320	5.3	52
tt0031321	6.9	125
tt0031322	6.7	5946
tt0031323	5.6	76
tt0031324	6.7	46
tt0031325	5.1	169
tt0031328	6.3	24
tt0031330	5.8	32
tt0031331	5.2	19
tt0031334	7.4	6771
tt0031335	6	305
tt0031336	6.4	761
tt0031337	6.3	30
tt0031338	7.5	11
tt0031339	7.4	18
tt0031340	7.9	10
tt0031341	6.3	128
tt0031343	6.4	245
tt0031344	6.7	270
tt0031345	6.9	572
tt0031346	6.6	1098
tt0031347	5.7	126
tt0031348	5.6	35
tt0031349	6.5	29
tt0031350	5.7	115
tt0031351	4.8	94
tt0031352	6.3	25
tt0031353	6.1	234
tt0031355	6.8	16
tt0031356	7.2	35
tt0031357	6	88
tt0031359	7.3	5587
tt0031360	4.2	36
tt0031361	5.2	21
tt0031362	6.9	40
tt0031363	6.5	31
tt0031365	6	181
tt0031366	6.9	248
tt0031367	6.5	244
tt0031368	4.9	22
tt0031369	5.5	47
tt0031370	6.5	360
tt0031371	5.1	88
tt0031372	5.8	24
tt0031373	7.3	296
tt0031374	4.4	14
tt0031375	5.7	15
tt0031376	5.9	258
tt0031377	6.8	2255
tt0031378	6.4	70
tt0031379	6.7	166
tt0031380	5.8	43
tt0031381	8.2	343625
tt0031382	6.2	159
tt0031383	6.8	614
tt0031385	7.9	11878
tt0031386	6.9	1034
tt0031387	4.8	1744
tt0031388	3.2	34
tt0031389	6.3	270
tt0031390	6.2	30
tt0031391	6.5	230
tt0031392	6.7	652
tt0031393	5.6	140
tt0031394	6.5	746
tt0031395	7.1	11
tt0031396	6.6	31
tt0031397	6.6	5048
tt0031398	7.2	13161
tt0031399	7	112
tt0031400	7.1	372
tt0031401	6.5	419
tt0031403	6.6	499
tt0031405	6.5	548
tt0031406	5	176
tt0031407	6.5	169
tt0031408	6.5	20
tt0031409	6.3	432
tt0031410	7.1	80
tt0031411	6.4	16
tt0031412	6.5	437
tt0031413	7.1	226
tt0031414	4.8	125
tt0031415	6.4	42
tt0031416	5.7	76
tt0031417	5.9	276
tt0031418	7.1	71
tt0031419	6.4	121
tt0031420	5.4	18
tt0031421	5.4	99
tt0031424	5.3	40
tt0031426	6	26
tt0031427	5.1	173
tt0031429	5.7	115
tt0031430	4.5	10
tt0031431	7	1638
tt0031432	7.3	29
tt0031433	6.5	477
tt0031435	5.3	11
tt0031437	5.8	125
tt0031438	5.7	248
tt0031440	6.3	470
tt0031442	6.5	803
tt0031443	3.4	20
tt0031444	6.2	40
tt0031445	6.8	94
tt0031446	6.5	76
tt0031447	6.6	137
tt0031448	7.4	12141
tt0031449	6.3	168
tt0031450	6.1	473
tt0031451	6.6	157
tt0031452	6.1	127
tt0031455	7.8	12706
tt0031456	6.1	73
tt0031458	6.9	15
tt0031459	5.4	73
tt0031460	5.8	18
tt0031461	6	89
tt0031462	5.7	29
tt0031463	6.8	13
tt0031464	6	214
tt0031465	6.1	131
tt0031466	6.3	742
tt0031467	5.8	19
tt0031468	4.4	31
tt0031469	6.8	24
tt0031470	5.2	1102
tt0031471	7	23
tt0031472	6	11
tt0031473	6.5	1853
tt0031474	8.1	14
tt0031475	4.4	12
tt0031476	7.1	72
tt0031477	7	3712
tt0031478	5.6	273
tt0031479	4.6	60
tt0031480	5.6	145
tt0031481	6.2	25
tt0031482	5.6	257
tt0031483	3.7	17
tt0031484	5.3	40
tt0031486	5.8	163
tt0031487	4.9	34
tt0031489	6.7	329
tt0031490	6.9	258
tt0031491	6.6	3013
tt0031493	6.3	193
tt0031494	4.3	25
tt0031495	5.5	246
tt0031496	6.3	32
tt0031497	5.8	205
tt0031498	5.5	77
tt0031499	6.2	63
tt0031500	6.8	3542
tt0031501	6.1	201
tt0031502	6.9	263
tt0031503	7	697
tt0031504	4.9	12
tt0031505	6.3	11633
tt0031506	6.6	323
tt0031507	7	5108
tt0031508	6.2	76
tt0031509	5.7	281
tt0031510	6.1	85
tt0031511	4.9	31
tt0031512	6	36
tt0031514	7.7	8501
tt0031515	6.2	106
tt0031516	6.9	2602
tt0031517	6.7	542
tt0031519	6	51
tt0031520	7.4	12
tt0031522	6	68
tt0031523	6.3	25
tt0031524	8.7	9
tt0031525	6.4	27
tt0031526	5.6	232
tt0031527	7.9	11
tt0031528	6.8	77
tt0031529	7.6	52
tt0031530	6.3	243
tt0031532	5.2	153
tt0031533	5.8	251
tt0031534	6.3	306
tt0031535	5.4	29
tt0031536	6.4	1673
tt0031537	6.7	85
tt0031538	7.1	12
tt0031539	6.9	16
tt0031540	6	13
tt0031541	6.2	16
tt0031543	5.8	162
tt0031544	6.3	173
tt0031547	6.3	299
tt0031548	6.5	401
tt0031549	6.1	719
tt0031550	6.1	58
tt0031552	6.3	173
tt0031553	5	148
tt0031554	3.8	71
tt0031555	5.7	51
tt0031556	6.9	17
tt0031557	6.8	202
tt0031559	6.5	202
tt0031561	5.3	18
tt0031562	5.8	57
tt0031563	3.5	62
tt0031564	6.4	318
tt0031565	6.3	238
tt0031566	6.7	722
tt0031567	5.5	89
tt0031569	6.4	8
tt0031570	3.8	71
tt0031571	6.5	94
tt0031572	6.4	600
tt0031573	5.5	139
tt0031575	5.7	813
tt0031576	5.9	27
tt0031577	6.2	215
tt0031578	6.7	177
tt0031579	6.4	204
tt0031580	7.1	6944
tt0031581	5.3	20
tt0031583	6.7	31
tt0031585	6.1	123
tt0031586	6.8	151
tt0031588	6.4	207
tt0031589	6.5	876
tt0031590	5.8	94
tt0031591	7.1	58
tt0031592	6.4	84
tt0031593	7.3	6761
tt0031594	5.2	9
tt0031595	6.1	655
tt0031596	5.7	25
tt0031597	6.2	22
tt0031599	4.6	189
tt0031600	6.6	182
tt0031601	6.3	200
tt0031602	6.2	4263
tt0031603	6.8	22
tt0031604	6.1	63
tt0031605	6.9	133
tt0031606	6.4	6
tt0031608	6.6	763
tt0031609	6.4	21
tt0031610	5.8	313
tt0031611	6.6	198
tt0031612	6	254
tt0031613	6.4	25
tt0031614	6.8	2057
tt0031616	5.2	8
tt0031617	5.6	140
tt0031618	6.3	33
tt0031619	7	2016
tt0031620	6.1	206
tt0031621	6.3	219
tt0031623	6.5	57
tt0031627	7.8	17
tt0031628	3.5	29
tt0031630	6.3	208
tt0031632	7	6
tt0031634	5.6	25
tt0031635	6	117
tt0031637	4.8	67
tt0031638	4	35
tt0031639	4.9	33
tt0031640	6.4	118
tt0031641	6.1	408
tt0031643	6.2	22
tt0031644	6.5	37
tt0031645	5.2	211
tt0031646	5	97
tt0031647	7.8	5811
tt0031648	3.4	206
tt0031650	6.4	848
tt0031652	5.8	161
tt0031653	7.2	7
tt0031654	6.3	126
tt0031655	6.8	17
tt0031656	6.2	257
tt0031657	6.2	863
tt0031658	5.7	17
tt0031660	6.8	23
tt0031661	6.1	29
tt0031662	6.3	76
tt0031663	8	6
tt0031665	6.7	105
tt0031666	5.8	122
tt0031667	6.3	193
tt0031668	4.8	232
tt0031669	7.4	48
tt0031670	6.6	10
tt0031671	5.6	38
tt0031672	6	25
tt0031674	6.6	91
tt0031675	7.2	23
tt0031676	6.5	772
tt0031677	6.7	852
tt0031678	6.4	1484
tt0031679	8.1	124930
tt0031680	5.8	997
tt0031682	5.4	167
tt0031683	6.2	7
tt0031684	5.1	169
tt0031685	5.1	19
tt0031686	5.4	124
tt0031687	6.1	64
tt0031689	5.7	249
tt0031690	5.3	99
tt0031691	6.6	76
tt0031692	6.4	9
tt0031693	4.6	37
tt0031694	5.5	215
tt0031697	6	15
tt0031698	5.4	163
tt0031699	5.9	26
tt0031701	6.2	68
tt0031702	4.5	96
tt0031703	5.3	97
tt0031704	6.1	1054
tt0031705	6.1	89
tt0031707	5	18
tt0031708	6.6	1005
tt0031709	6.5	1509
tt0031710	6.6	865
tt0031711	6.1	277
tt0031712	6.1	407
tt0031713	5.9	265
tt0031715	5.7	118
tt0031716	6.8	675
tt0031717	6.5	201
tt0031718	5.3	719
tt0031719	6.3	60
tt0031720	6.2	46
tt0031721	6.1	531
tt0031722	5.7	462
tt0031723	7	43
tt0031724	5.1	44
tt0031725	7.8	23715
tt0031726	6	135
tt0031728	5.9	32
tt0031729	6.2	23
tt0031731	5.5	44
tt0031732	6.2	37
tt0031734	6	174
tt0031735	5.2	38
tt0031736	5.8	195
tt0031737	6.5	430
tt0031738	6.3	10
tt0031739	5.1	13
tt0031740	5.2	91
tt0031742	7.8	7132
tt0031743	5.9	223
tt0031744	7	690
tt0031745	6.3	39
tt0031746	8	681
tt0031747	6.4	2733
tt0031748	5.6	76
tt0031749	5.2	780
tt0031750	7.4	4130
tt0031751	5.1	50
tt0031752	5.2	81
tt0031753	4.7	11
tt0031754	7.7	2331
tt0031755	6.1	81
tt0031756	5.6	231
tt0031757	6.5	327
tt0031759	6.2	16
tt0031760	6.3	171
tt0031761	6.2	329
tt0031762	7.6	16336
tt0031763	6.5	94
tt0031764	6	76
tt0031765	7	223
tt0031766	5.4	51
tt0031767	6	71
tt0031768	5.7	43
tt0031769	6.2	62
tt0031770	6.1	22
tt0031771	7	32
tt0031772	6	44
tt0031773	7.3	33
tt0031774	5.7	341
tt0031775	5.8	96
tt0031776	5.9	50
tt0031777	5.8	336
tt0031778	5.1	102
tt0031779	3.7	12
tt0031781	5.5	10
tt0031782	3.4	11
tt0031783	6.6	65
tt0031784	5	135
tt0031785	7	18
tt0031787	5.8	129
tt0031788	7.1	11
tt0031789	6.4	17
tt0031790	7.5	1843
tt0031791	6	8
tt0031793	6.3	222
tt0031794	5.6	128
tt0031795	6	133
tt0031796	4.7	1154
tt0031797	4.5	11
tt0031799	6.3	255
tt0031800	6.9	427
tt0031801	6.1	19
tt0031802	6.5	36
tt0031803	6.7	712
tt0031804	6.6	285
tt0031805	6.5	379
tt0031807	6.9	12
tt0031808	6.4	22
tt0031811	6.3	444
tt0031812	6.2	230
tt0031813	6.6	224
tt0031814	6.6	183
tt0031815	6.4	219
tt0031816	6.4	240
tt0031817	5.1	44
tt0031818	6.3	23
tt0031820	6.9	627
tt0031822	6.3	593
tt0031823	6.6	91
tt0031824	5.3	30
tt0031825	6	302
tt0031826	7	6336
tt0031827	6.1	179
tt0031828	6.6	640
tt0031829	7.1	85
tt0031830	4.6	51
tt0031831	6.5	1152
tt0031833	6.2	127
tt0031834	6.2	117
tt0031835	6.8	2381
tt0031836	2.9	12
tt0031837	5.7	9
tt0031838	6.6	183
tt0031839	6.5	85
tt0031840	6.5	68
tt0031841	6.7	39
tt0031842	6.5	1259
tt0031843	6.8	87
tt0031844	7	87
tt0031845	5.9	618
tt0031846	6	27
tt0031847	6.7	197
tt0031848	5.6	166
tt0031849	5.8	25
tt0031851	5.7	2695
tt0031852	6.3	123
tt0031853	6.4	161
tt0031855	5.3	194
tt0031857	5.7	53
tt0031858	6.4	13
tt0031859	6	29
tt0031860	6.2	59
tt0031861	5.3	68
tt0031862	4.8	86
tt0031863	6.1	220
tt0031864	6.4	62
tt0031865	6.4	41
tt0031866	7.6	10
tt0031867	7.9	16451
tt0031868	6.3	105
tt0031869	6	399
tt0031870	5.7	36
tt0031871	6	23
tt0031873	6	32
tt0031874	1.3	17
tt0031875	5.7	160
tt0031876	5.6	30
tt0031877	6.7	680
tt0031878	5.9	133
tt0031880	5.4	303
tt0031881	6.5	116
tt0031883	6.4	129
tt0031885	7.9	32225
tt0031886	5.7	109
tt0031887	5.7	82
tt0031889	6.3	182
tt0031890	6.2	1105
tt0031891	6.4	1024
tt0031892	4.6	51
tt0031894	7.3	518
tt0031896	6.9	33
tt0031897	6.7	542
tt0031899	6.5	219
tt0031901	5.7	188
tt0031902	4.5	35
tt0031903	5.8	71
tt0031904	6.2	196
tt0031905	6.8	927
tt0031906	5.5	179
tt0031907	6.4	561
tt0031908	5.7	277
tt0031909	6.4	553
tt0031910	6.1	157
tt0031914	5.8	137
tt0031915	6.1	32
tt0031916	6.2	57
tt0031917	6.1	209
tt0031919	6.1	240
tt0031921	5.1	86
tt0031922	7.6	17
tt0031923	6.2	43
tt0031924	6.6	29
tt0031925	7	211
tt0031927	5	63
tt0031928	5.6	126
tt0031929	5.6	80
tt0031930	5.1	44
tt0031931	5.4	80
tt0031932	5	14
tt0031933	6.3	34
tt0031934	6.2	117
tt0031935	5.1	10
tt0031936	6.3	282
tt0031937	5.6	283
tt0031938	5.8	44
tt0031939	6.6	14
tt0031940	6.2	22
tt0031941	5.7	27
tt0031942	6.3	317
tt0031943	5.7	191
tt0031944	6.3	150
tt0031945	6.8	1223
tt0031946	6.3	293
tt0031947	6.1	54
tt0031949	6.2	22
tt0031950	6.5	331
tt0031951	7.1	12387
tt0031952	6.6	31
tt0031953	5.8	422
tt0031954	5.6	164
tt0031955	5.8	234
tt0031956	5.7	11
tt0031957	5.9	166
tt0031958	6.2	169
tt0031959	6.5	43
tt0031960	4.9	175
tt0031961	6.2	100
tt0031962	6.6	37
tt0031963	7.1	25
tt0031964	6.7	494
tt0031965	6.8	93
tt0031966	6.7	113
tt0031967	7.5	22
tt0031968	6.9	2727
tt0031969	4.8	21
tt0031970	6.2	83
tt0031971	7.8	55927
tt0031972	6.4	333
tt0031973	7	1594
tt0031974	6.2	122
tt0031975	5.2	131
tt0031976	7	1213
tt0031977	6.2	189
tt0031978	5.8	37
tt0031979	6.7	41
tt0031980	5.2	22
tt0031981	7	1223
tt0031982	6.1	119
tt0031983	6.9	2859
tt0031984	7.4	15
tt0031986	6.8	22
tt0031987	6.2	166
tt0031988	6.5	325
tt0031989	5.6	52
tt0031990	5.8	89
tt0031992	5.4	26
tt0031993	5.8	19
tt0031994	5.4	11
tt0031995	6.4	1030
tt0031996	6.1	241
tt0031997	5.1	165
tt0031998	5.9	26
tt0031999	5.6	174
tt0032000	5.6	181
tt0032001	6.8	24
tt0032003	4.9	41
tt0032004	6	247
tt0032005	4.9	66
tt0032006	6.2	85
tt0032007	6.5	3690
tt0032008	6	32
tt0032009	6	69
tt0032010	6.5	426
tt0032011	6.4	69
tt0032012	6.9	412
tt0032014	6	73
tt0032015	6	374
tt0032016	6.1	68
tt0032017	6	268
tt0032018	6.3	524
tt0032019	6	329
tt0032020	3.3	31
tt0032021	5.6	148
tt0032022	6.8	2648
tt0032023	7	523
tt0032024	6.6	39
tt0032025	6.5	140
tt0032026	6.8	23
tt0032027	6.5	42
tt0032028	5.9	703
tt0032029	7.8	665
tt0032030	6.9	453
tt0032031	6	116
tt0032032	5.4	455
tt0032033	6.9	680
tt0032034	6.3	254
tt0032035	6.7	14
tt0032037	5.7	135
tt0032038	6.2	108
tt0032039	6.3	96
tt0032040	7.8	6
tt0032041	6	26
tt0032043	6.4	1581
tt0032044	6.1	432
tt0032045	6.3	434
tt0032047	3.5	487
tt0032048	5.9	27
tt0032049	6.6	2317
tt0032050	6.4	298
tt0032055	6.3	40
tt0032057	4.1	45
tt0032059	6.3	294
tt0032060	6	158
tt0032061	6.1	67
tt0032062	6.3	21
tt0032063	7.1	105
tt0032065	5.5	326
tt0032066	5.5	17
tt0032067	5.6	73
tt0032068	4.8	24
tt0032069	3.6	22
tt0032070	6.6	69
tt0032071	7.6	3833
tt0032074	6.5	16
tt0032075	6.5	106
tt0032076	5.3	90
tt0032077	6.1	44
tt0032078	5.4	17
tt0032079	7.1	13
tt0032080	7	3521
tt0032081	6.5	72
tt0032082	6	93
tt0032083	7.6	14
tt0032086	6.9	301
tt0032087	6.9	13
tt0032089	6.1	14
tt0032090	5.9	16
tt0032091	5.9	14
tt0032093	5.9	71
tt0032094	7	10
tt0032095	6.4	50
tt0032096	5.9	9
tt0032097	5	54
tt0032098	5.8	28
tt0032099	7.1	50
tt0032100	8.1	17
tt0032101	5.5	46
tt0032102	4.9	23
tt0032103	5.9	34
tt0032104	6	180
tt0032105	7.4	134
tt0032106	6.5	12
tt0032107	5.6	145
tt0032109	7.1	69
tt0032110	6.3	167
tt0032111	6.8	123
tt0032112	4.9	106
tt0032113	5.8	167
tt0032114	5.4	261
tt0032115	7.1	392
tt0032116	7.8	677
tt0032117	6.3	92
tt0032118	5.5	20
tt0032119	7.3	14
tt0032121	6.3	37
tt0032123	6.8	110
tt0032124	6.7	825
tt0032125	7.1	438
tt0032126	6.1	50
tt0032128	6.2	257
tt0032129	6.8	19
tt0032130	6	368
tt0032131	5.5	36
tt0032132	5.5	102
tt0032133	6.1	13
tt0032134	6.6	370
tt0032135	6.4	341
tt0032136	6	23
tt0032137	5.6	103
tt0032138	8.1	446489
tt0032139	6	70
tt0032140	8.1	21
tt0032141	6.5	38
tt0032142	6	289
tt0032143	7.7	15405
tt0032144	7.1	248
tt0032145	7.5	20458
tt0032146	5.8	456
tt0032147	3.8	8
tt0032148	7.5	24
tt0032149	6.4	276
tt0032150	7.4	610
tt0032151	4.8	63
tt0032152	6.9	1916
tt0032153	6.3	1412
tt0032154	5.9	115
tt0032155	7.5	9499
tt0032156	7.8	4595
tt0032157	6.3	238
tt0032158	6	699
tt0032159	5.4	57
tt0032160	5.2	18
tt0032161	5.9	32
tt0032162	6.5	266
tt0032163	5.1	22
tt0032164	7.1	486
tt0032165	6.9	12
tt0032166	7	11
tt0032168	6.8	31
tt0032171	5.5	43
tt0032172	5.7	8
tt0032173	6.8	85
tt0032174	7.4	90
tt0032176	6.7	767
tt0032177	5.2	16
tt0032178	6.4	281
tt0032179	6.1	1342
tt0032181	7.3	2133
tt0032182	5.8	38
tt0032183	6.1	75
tt0032184	7.1	170
tt0032185	5.6	212
tt0032186	8	1576
tt0032187	3.6	42
tt0032188	5	7
tt0032189	6.3	97
tt0032190	6.1	345
tt0032191	5.6	37
tt0032192	5.9	443
tt0032193	5.3	92
tt0032194	7.4	5583
tt0032195	4.7	36
tt0032196	8.1	13
tt0032198	5.2	227
tt0032199	6.1	17
tt0032201	6.1	125
tt0032205	6.5	340
tt0032206	6.6	1049
tt0032207	5.7	297
tt0032208	6.7	14
tt0032209	6.5	1403
tt0032211	6.3	235
tt0032213	6.5	26
tt0032214	6.3	235
tt0032215	4.7	2152
tt0032216	5.5	88
tt0032218	6.4	69
tt0032219	7.3	71
tt0032220	6.8	1088
tt0032221	6.8	1566
tt0032222	6.8	16
tt0032223	5.9	32
tt0032225	6	245
tt0032226	6.6	47
tt0032227	2.9	34
tt0032228	5	7
tt0032229	6.2	102
tt0032230	6.9	136
tt0032231	6	137
tt0032232	5.1	119
tt0032233	8.3	20
tt0032234	7.1	7958
tt0032235	5.6	8
tt0032237	5.7	23
tt0032238	5.6	24
tt0032239	6.1	55
tt0032240	5	13
tt0032243	6.9	523
tt0032244	6.6	406
tt0032245	6.1	1488
tt0032246	5.4	101
tt0032247	6.5	2507
tt0032248	6.3	13
tt0032249	6.1	119
tt0032250	5.8	6
tt0032251	6.8	620
tt0032252	5.9	248
tt0032253	6.2	99
tt0032254	7.2	249
tt0032255	6.4	291
tt0032256	5.7	578
tt0032257	5.8	48
tt0032258	6.3	3123
tt0032259	6.8	29
tt0032260	3.3	20
tt0032261	6.6	339
tt0032262	6.5	411
tt0032263	6.5	569
tt0032264	6.2	2074
tt0032265	4.2	16
tt0032268	6.9	83
tt0032269	7	799
tt0032270	7.7	625
tt0032271	6.6	622
tt0032272	6.3	159
tt0032273	7	3976
tt0032274	6	144
tt0032275	6.8	9
tt0032276	5.8	171
tt0032277	5.5	682
tt0032278	5.5	20
tt0032279	6.4	28
tt0032280	6.9	16
tt0032281	6.3	1162
tt0032282	5	33
tt0032283	6.1	1349
tt0032284	7.3	2882
tt0032285	7	3288
tt0032286	5.3	360
tt0032287	5.8	142
tt0032288	6.8	116
tt0032289	6.9	381
tt0032290	6.8	1043
tt0032292	5.6	147
tt0032293	6.7	25
tt0032294	6.1	237
tt0032295	6.6	127
tt0032296	6.5	96
tt0032297	6	151
tt0032298	6.2	199
tt0032299	5.8	508
tt0032302	5.4	15
tt0032304	5.5	358
tt0032305	6.2	188
tt0032306	4.9	44
tt0032308	6.8	9
tt0032309	6.5	29
tt0032311	6.2	88
tt0032312	6	350
tt0032313	6.3	398
tt0032315	6.7	886
tt0032319	5.9	138
tt0032321	6.2	366
tt0032322	6	35
tt0032323	5.8	186
tt0032324	7	1804
tt0032325	7.1	1558
tt0032326	7.1	1529
tt0032327	4.9	29
tt0032328	5	62
tt0032329	5	145
tt0032330	6.4	64
tt0032331	6.3	190
tt0032332	5.1	48
tt0032333	6.1	216
tt0032334	5.8	65
tt0032335	7.6	21
tt0032336	5.6	57
tt0032337	6.5	86
tt0032338	7.3	4541
tt0032339	7.2	4490
tt0032340	6.5	194
tt0032341	6	183
tt0032342	7.2	2799
tt0032343	6.5	88
tt0032345	5.6	28
tt0032346	5.9	306
tt0032347	5.6	64
tt0032348	7.4	24
tt0032349	6.5	1886
tt0032350	6.8	75
tt0032351	5	20
tt0032352	5.6	279
tt0032353	6.2	557
tt0032354	6.3	288
tt0032355	7.4	64
tt0032356	6.9	1426
tt0032358	6	295
tt0032359	6	467
tt0032361	6	113
tt0032362	6.6	33
tt0032363	6.5	19
tt0032364	5.6	57
tt0032365	3.2	8
tt0032366	6.2	644
tt0032367	6.5	57
tt0032368	6.8	320
tt0032369	5.8	280
tt0032371	7.5	546
tt0032373	5.8	241
tt0032375	7.4	34
tt0032376	6.8	3237
tt0032377	6.2	40
tt0032378	4.8	38
tt0032379	5.1	49
tt0032380	5.3	88
tt0032381	7.7	57
tt0032383	6.7	3186
tt0032384	6.7	319
tt0032386	7.2	69
tt0032387	5.4	136
tt0032390	5.4	3639
tt0032391	6.5	713
tt0032392	6	41
tt0032394	5.7	31
tt0032395	6.2	40
tt0032396	6.9	686
tt0032397	6.8	1097
tt0032398	6.2	196
tt0032399	6.9	48
tt0032401	6.7	1337
tt0032402	7	908
tt0032403	6.6	29
tt0032404	5.5	1441
tt0032405	7.5	18
tt0032406	5.5	742
tt0032407	6.2	58
tt0032408	6.3	1072
tt0032409	6.3	77
tt0032410	6.4	1426
tt0032411	5.6	130
tt0032412	6.4	3010
tt0032413	7.4	1922
tt0032414	6.5	486
tt0032415	6.2	431
tt0032416	6	663
tt0032417	6.3	137
tt0032420	6.9	343
tt0032421	5.6	122
tt0032422	6	370
tt0032423	6.2	192
tt0032424	6.2	466
tt0032425	7.3	13
tt0032426	6	303
tt0032427	5.7	166
tt0032428	5.5	307
tt0032429	6.3	484
tt0032432	7	1885
tt0032433	6	257
tt0032434	7.7	90
tt0032435	7.1	15
tt0032436	6.4	14
tt0032438	6.1	227
tt0032439	6.1	1171
tt0032440	5.9	53
tt0032442	4.6	17
tt0032443	6.1	71
tt0032444	6.7	30
tt0032445	6.4	65
tt0032446	7	39
tt0032447	7	1242
tt0032448	6.5	57
tt0032449	5.8	259
tt0032452	6	34
tt0032455	7.7	107101
tt0032456	6.9	75
tt0032457	5.4	1374
tt0032458	6.2	185
tt0032459	6.3	128
tt0032461	5.3	23
tt0032462	5.9	16
tt0032463	6.7	190
tt0032465	5.4	95
tt0032466	6.7	177
tt0032467	6.6	2086
tt0032468	5.5	28
tt0032470	7	797
tt0032471	6	156
tt0032472	6	171
tt0032473	5.8	170
tt0032474	6	150
tt0032475	6.6	1560
tt0032476	5.7	317
tt0032477	6.3	918
tt0032479	7.3	104
tt0032481	6.5	531
tt0032482	5.9	125
tt0032483	5.6	57
tt0032484	7.4	24730
tt0032485	5.9	50
tt0032487	6.5	377
tt0032488	5.7	20
tt0032489	5.1	32
tt0032490	6.5	153
tt0032491	6.8	24
tt0032492	6.3	60
tt0032494	6.2	108
tt0032495	6.2	32
tt0032496	7.5	566
tt0032497	6.6	25
tt0032498	3.3	38
tt0032499	5	139
tt0032501	5	34
tt0032502	7.3	39
tt0032503	6.3	304
tt0032504	5.7	237
tt0032505	6	365
tt0032507	6.3	413
tt0032508	5	155
tt0032509	6.3	103
tt0032511	5.4	183
tt0032512	5.6	100
tt0032513	6.3	163
tt0032514	6.1	77
tt0032515	6.8	126
tt0032516	5.9	22
tt0032518	5.6	24
tt0032519	6	9
tt0032520	7	4342
tt0032521	5.9	287
tt0032522	6.5	14
tt0032523	6.1	192
tt0032524	5.2	36
tt0032525	6.6	21
tt0032526	6.1	15
tt0032527	5.8	35
tt0032528	6	107
tt0032529	6.2	60
tt0032530	6	177
tt0032533	5.2	65
tt0032534	6.1	107
tt0032536	6.8	5946
tt0032538	7	102
tt0032539	6.2	480
tt0032540	7	15
tt0032542	6.1	117
tt0032543	6	287
tt0032544	6.9	660
tt0032546	6.8	72
tt0032547	7.2	17
tt0032549	5.7	67
tt0032550	6.2	194
tt0032551	8.1	103187
tt0032553	8.4	246945
tt0032554	7.2	4688
tt0032555	4.2	33
tt0032556	6.2	272
tt0032557	6.5	208
tt0032558	5.7	423
tt0032559	6.5	450
tt0032562	7.1	48
tt0032563	6.5	41
tt0032565	6.2	14
tt0032566	6.3	429
tt0032567	5.4	67
tt0032568	5	72
tt0032569	5.8	177
tt0032571	6.2	892
tt0032572	5.3	206
tt0032573	5.6	20
tt0032574	6.2	37
tt0032575	6.1	283
tt0032576	6.3	220
tt0032577	4.8	15
tt0032578	3.7	22
tt0032579	4.8	26
tt0032581	6.1	77
tt0032582	5.6	34
tt0032583	4.7	33
tt0032584	7.3	24
tt0032585	6.7	96
tt0032586	6.4	14
tt0032587	6	128
tt0032588	6.7	17
tt0032589	8.8	11
tt0032590	6.8	92
tt0032591	4.9	42
tt0032592	6.3	231
tt0032595	6.5	92
tt0032596	6.6	478
tt0032597	6.6	40
tt0032598	5.2	173
tt0032599	7.8	65146
tt0032600	5.8	108
tt0032601	5	61
tt0032602	5.6	196
tt0032603	6.3	227
tt0032604	6.4	139
tt0032605	6.3	139
tt0032606	6.1	277
tt0032607	6.2	67
tt0032608	5	31
tt0032609	6.4	695
tt0032610	7	1607
tt0032611	7.8	583
tt0032612	6	1324
tt0032613	6.2	531
tt0032614	5.9	263
tt0032616	6.8	39
tt0032617	7.4	3952
tt0032618	5.1	143
tt0032619	6	102
tt0032620	6.7	415
tt0032621	6.4	31
tt0032622	5.8	98
tt0032624	6	217
tt0032625	7.7	20
tt0032626	7.8	14
tt0032627	6.5	16
tt0032629	6	44
tt0032634	4.2	156
tt0032635	6.5	5672
tt0032636	6.7	2056
tt0032637	5.9	3599
tt0032638	6.3	806
tt0032641	5.8	693
tt0032642	4.7	113
tt0032643	6.6	1550
tt0032644	6.4	689
tt0032645	6.3	204
tt0032648	7.9	14
tt0032651	6.9	1595
tt0032652	6.1	73
tt0032653	5	3444
tt0032655	6	734
tt0032656	6.5	116
tt0032657	5.5	14
tt0032659	5.4	35
tt0032660	5.1	46
tt0032662	4.5	54
tt0032663	5.4	121
tt0032664	6.4	13
tt0032665	6.7	64
tt0032666	5.4	31
tt0032667	5.9	150
tt0032668	5.5	189
tt0032669	7.5	124
tt0032670	6.3	664
tt0032671	6.9	4194
tt0032672	6.6	279
tt0032673	7.3	20
tt0032674	5.9	54
tt0032675	6.3	140
tt0032676	6.7	2217
tt0032677	5.7	200
tt0032678	7.6	36
tt0032679	5	83
tt0032680	6.1	96
tt0032681	5	56
tt0032682	6.7	19
tt0032683	6.4	112
tt0032684	5.7	99
tt0032685	6	61
tt0032686	6.3	970
tt0032687	6.3	428
tt0032688	6.9	48
tt0032689	5.9	13
tt0032690	5.7	239
tt0032691	6.4	10
tt0032692	7.4	19
tt0032693	6.1	73
tt0032694	6.2	36
tt0032695	5.9	33
tt0032696	6.5	105
tt0032697	6	8
tt0032699	6.4	382
tt0032700	6.2	121
tt0032701	7.5	15097
tt0032702	7	9
tt0032703	4.9	545
tt0032704	5.4	19
tt0032705	5.8	28
